datetime,open,high,low,close,volume
2020-02-22,97.98387238144204,98.29876194492718,97.65514964666836,98.06501956961134,1017
2020-02-23,98.06501956961134,99.01624321886266,98.05237056565126,98.2670817580556,2105
2020-02-24,98.2670817580556,98.2670817580556,97.38682904345072,98.16118000000212,5359
2020-02-25,98.16118000000212,98.16118000000212,97.3986119714252,97.913598927531,1812
2020-02-26,97.913598927531,97.913598927531,96.12547778018444,96.76562815470255,6957
2020-02-27,96.76562815470255,97.55651635602132,96.76562815470255,97.1669274532474,8240
2020-02-28,97.1669274532474,97.9364627365504,96.65850775430646,97.09110709289548,1264
2020-02-29,97.09110709289548,98.05224560578768,97.09110709289548,98.04557583077067,1931
2020-03-01,98.04557583077067,98.2939538211332,97.46285032129072,97.75052105601242,1267
2020-03-02,97.75052105601242,97.75052105601242,96.05388839373254,96.22542515318804,8539
2020-03-03,96.22542515318804,96.51072374221695,95.30578118758406,96.14573664767217,4493
2020-03-04,96.14573664767217,97.7960921630838,96.14573664767217,97.50536648506947,2016
2020-03-05,97.50536648506947,97.50536648506947,96.65079751505758,97.19862798672428,7773
2020-03-06,97.19862798672428,97.19862798672428,96.22332808768412,96.48674249790768,9089
2020-03-07,96.48674249790768,96.48674249790768,94.92596408300356,95.53186896010114,6795
2020-03-08,95.53186896010114,95.53186896010114,94.30280480846466,94.69185551124085,3843
2020-03-09,94.69185551124085,95.02944795443186,94.4497556412376,94.4517005218007,7035
2020-03-10,94.4517005218007,94.4517005218007,92.9256184627697,93.50771484703414,2267
2020-03-11,93.50771484703414,95.6263768780086,93.50771484703414,94.7058261395122,5138
2020-03-12,94.7058261395122,94.7154343237891,93.57048116567232,94.4797179506519,2825
2020-03-13,94.4797179506519,95.50147555395002,93.7854594791796,94.56663664784767,5450
2020-03-14,94.56663664784767,95.87168920606442,94.56663664784767,95.7172282644347,7666
2020-03-15,95.7172282644347,97.8405286290281,95.7172282644347,96.91988308076824,7958
2020-03-16,96.91988308076824,96.91988308076824,96.70736079155738,96.74969670715416,2758
2020-03-17,96.74969670715416,97.02247933985328,96.74969670715416,97.01527607954498,1087
2020-03-18,97.01527607954498,97.69844520076374,97.01527607954498,97.60329734704686,1569
2020-03-19,97.60329734704686,98.13814937030156,97.24543397697936,97.44901297876704,8812
2020-03-20,97.44901297876704,97.44901297876704,95.96826290813314,96.02660269640025,4375
2020-03-21,96.02660269640025,96.8164876010709,95.94478062908578,96.55036725936272,4743
2020-03-22,96.55036725936272,97.92076189676962,96.36953038445098,97.26584910321914,2256
2020-03-23,97.26584910321914,97.62704237767616,96.79283428820312,97.59825119465756,9678
2020-03-24,97.59825119465756,97.59825119465756,96.80755008414084,96.85941546928696,2774
2020-03-25,96.85941546928696,97.0897317342423,96.41472090895952,96.7025936194406,2702
2020-03-26,96.7025936194406,96.7025936194406,96.19358623874304,96.2299777643501,7313
2020-03-27,96.2299777643501,96.86538575118618,95.58650553606284,95.99020877448784,5046
2020-03-28,95.99020877448784,97.37738236183564,95.99020877448784,97.02771692866918,3823
2020-03-29,97.02771692866918,98.53762572706036,97.02771692866918,98.2513806353837,8240
2020-03-30,98.2513806353837,99.47299441504254,98.06515393351376,98.78691519011144,2129
2020-03-31,98.78691519011144,100.07476345779789,98.73409472940266,99.22591128593407,1619
2020-04-01,99.22591128593407,99.99471648332396,99.22591128593407,99.7672144775788,1280
2020-04-02,99.7672144775788,99.8842781877607,98.9263596965044,99.75742072829364,7943
2020-04-03,99.75742072829364,100.65401135656305,99.38677806211314,99.696889959104,8018
2020-04-04,99.696889959104,99.696889959104,98.83567987515372,99.15797380920311,1022
2020-04-05,99.15797380920311,99.6435270011196,98.38187072527612,99.11327984916308,4391
2020-04-06,99.11327984916308,101.38238695437842,99.11327984916308,100.92123743846408,5132
2020-04-07,100.92123743846408,102.457804839493,100.92123743846408,101.61646890186714,3857
2020-04-08,101.61646890186714,101.77746500518982,100.9271129250773,101.34277528312565,2850
2020-04-09,101.34277528312565,101.72960348239964,100.56753898651397,100.96523396141885,7536
2020-04-10,100.96523396141885,100.96523396141885,99.97045421816904,100.27364196815024,1006
2020-04-11,100.27364196815024,100.65328346318296,100.27364196815024,100.5731382479403,5356
2020-04-12,100.5731382479403,101.40021986697052,99.99816170656462,100.88637480274237,2254
2020-04-13,100.88637480274237,100.88637480274237,99.32325874754032,99.7318774771416,6145
2020-04-14,99.7318774771416,100.65270495941462,99.7318774771416,100.12094563493496,1821
2020-04-15,100.12094563493496,100.12094563493496,98.88106275135236,99.66536781852018,3642
2020-04-16,99.66536781852018,100.83259317324335,99.66536781852018,100.80674474383925,1265
2020-04-17,100.80674474383925,101.64005238694142,100.22471267164626,100.9322199308026,5639
2020-04-18,100.9322199308026,102.70805909426132,100.9322199308026,102.30640397053078,8373
2020-04-19,102.30640397053078,102.30640397053078,101.81465667958015,101.93990253622198,3077
2020-04-20,101.93990253622198,102.08560705229304,101.25412158500136,101.70951544300534,8698
2020-04-21,101.70951544300534,102.37520680563227,101.12246536522768,101.94936212482126,9993
2020-04-22,101.94936212482126,103.13926425353544,101.7927154285957,102.7941207641529,4968
2020-04-23,102.7941207641529,103.54798349969084,102.7941207641529,103.24682675505484,9552
2020-04-24,103.24682675505484,103.24682675505484,101.49948519938624,102.26000760007275,9726
2020-04-25,102.26000760007275,102.45407625588348,102.18986413233932,102.40632816136458,9421
2020-04-26,102.40632816136458,102.65535729390672,102.01688327582026,102.42412395219704,6349
2020-04-27,102.42412395219704,102.5281170198964,101.31417163360834,102.08086907735223,8761
2020-04-28,102.08086907735223,102.46098185398426,100.7801994468494,101.56238484303836,9709
2020-04-29,101.56238484303836,103.4012522385114,101.56238484303836,102.96044663451728,8500
2020-04-30,102.96044663451728,103.2187510663299,102.38592108727444,102.64813744942802,8934
2020-05-01,102.64813744942802,102.88260837682851,100.98933961989609,101.97139933972578,4232
2020-05-02,101.97139933972578,103.30690668395542,101.89820597793008,102.48108960597573,2381
2020-05-03,102.48108960597573,103.31630132270864,101.99229828711633,102.58558798778552,8882
2020-05-04,102.58558798778552,103.16003489186431,102.26297683290552,102.5249368947408,9053
2020-05-05,102.5249368947408,103.76463049382612,102.5249368947408,103.14997834358118,4392
2020-05-06,103.14997834358118,103.7381525350143,103.14997834358118,103.54087867629534,2445
2020-05-07,103.54087867629534,103.97094572705387,103.54087867629534,103.8306306770562,1966
2020-05-08,103.8306306770562,104.66023240102474,103.8306306770562,104.60199106456932,7767
2020-05-09,104.60199106456932,104.9272478661709,104.24445880296962,104.82890020363718,2788
2020-05-10,104.82890020363718,104.977005897082,103.78910973631632,104.3353626443648,4237
2020-05-11,104.3353626443648,104.67863298885284,103.49982515734186,104.04553686162902,8675
2020-05-12,104.04553686162902,104.04553686162902,103.27228344781146,103.62875899338556,2594
2020-05-13,103.62875899338556,104.66669666049008,103.34393958195358,103.79653663896684,8161
2020-05-14,103.79653663896684,103.79653663896684,102.03480500891908,102.93414872356628,7329
2020-05-15,102.93414872356628,102.93414872356628,100.53472131431651,101.4682079501834,8197
2020-05-16,101.4682079501834,101.61338635676998,100.6274812311068,101.53873188986212,9620
2020-05-17,101.53873188986212,101.53873188986212,100.23334668593937,100.4695154498976,1373
2020-05-18,100.4695154498976,100.4695154498976,98.28011329299694,98.90793297106148,8285
2020-05-19,98.90793297106148,99.41592509846824,98.44494327389756,99.20659759811484,8218
2020-05-20,99.20659759811484,99.20659759811484,98.314603072864,98.637755041216,3502
2020-05-21,98.637755041216,99.52750048221624,98.56216809779303,99.03465537900726,2834
2020-05-22,99.03465537900726,99.13578359581692,97.76560795447068,98.60997237746754,7083
2020-05-23,98.60997237746754,98.6270317558056,97.0252522507269,97.71240246690309,7562
2020-05-24,97.71240246690309,97.71240246690309,96.0152128648487,96.71758845581827,3375
2020-05-25,96.71758845581827,96.95688683586316,96.22880395706072,96.3056466776553,5383
2020-05-26,96.3056466776553,96.49990542987577,96.03620691999166,96.08694043265868,3239
2020-05-27,96.08694043265868,96.20327701176728,94.77024637885629,95.42817236544572,3527
2020-05-28,95.42817236544572,95.83877923424474,94.65803552383346,95.203286035195,9764
2020-05-29,95.203286035195,95.203286035195,93.81370121922448,93.974404198225,2445
2020-05-30,93.974404198225,94.7975908822938,93.974404198225,93.98599535420604,9536
2020-05-31,93.98599535420604,93.98599535420604,92.33324452324564,92.55107636076572,6558
2020-06-01,92.55107636076572,92.55107636076572,91.82044791088629,92.39599130720234,3710
2020-06-02,92.39599130720234,93.45319589975016,92.39599130720234,92.953826595026,9085
2020-06-03,92.953826595026,94.5529411347652,92.953826595026,93.82737763682186,6555
2020-06-04,93.82737763682186,95.93610563303868,93.82737763682186,95.19888183431712,1567
2020-06-05,95.19888183431712,95.19888183431712,93.34459377338574,93.95385171683816,2807
2020-06-06,93.95385171683816,94.95411722992696,93.95385171683816,94.56083187728176,1382
2020-06-07,94.56083187728176,95.53442176860482,94.56083187728176,95.52585763257444,6341
2020-06-08,95.52585763257444,97.0107085676342,95.52585763257444,96.31030322044482,1200
2020-06-09,96.31030322044482,96.31030322044482,95.56249500068807,95.56684416835982,1959
2020-06-10,95.56684416835982,96.5249844290871,95.12817459617762,95.8962816332526,2043
2020-06-11,95.8962816332526,97.4320295494558,95.8962816332526,97.38432617103432,4771
2020-06-12,97.38432617103432,97.38432617103432,95.79294969111436,96.18650725714905,2337
2020-06-13,96.18650725714905,97.17900244056968,96.18650725714905,96.56757741735484,7384
2020-06-14,96.56757741735484,97.58025627156516,96.56757741735484,97.45740980588212,9778
2020-06-15,97.45740980588212,97.45740980588212,96.51356468512203,96.90013699335525,7158
2020-06-16,96.90013699335525,97.5077341277662,96.90013699335525,97.366513235984,8182
2020-06-17,97.366513235984,97.36977016210044,96.0220679804089,96.5097992295881,7283
2020-06-18,96.5097992295881,96.60228895445898,95.60394515863948,95.86003236444272,7180
2020-06-19,95.86003236444272,95.86003236444272,94.79020404282568,95.20636816697964,5585
2020-06-20,95.20636816697964,95.85602691269833,95.20636816697964,95.36021432603476,9903
2020-06-21,95.36021432603476,96.21896393451644,94.80780714572192,95.28742931320856,8695
2020-06-22,95.28742931320856,96.2990963139022,95.28742931320856,96.0507214793862,5946
2020-06-23,96.0507214793862,96.0507214793862,94.44232419970244,95.29849818799504,1881
2020-06-24,95.29849818799504,95.29849818799504,94.51227185725357,95.19347766792106,5768
2020-06-25,95.19347766792106,96.55886088470672,95.19347766792106,95.96233883881186,3157
2020-06-26,95.96233883881186,96.59927757468624,95.96233883881186,96.41096057659982,3200
2020-06-27,96.41096057659982,96.41096057659982,94.62730582945616,95.35124750813485,3114
2020-06-28,95.35124750813485,96.75519050717482,95.19476429844045,95.883410456101,9235
2020-06-29,95.883410456101,95.883410456101,95.44958111532536,95.50067615225734,9804
2020-06-30,95.50067615225734,96.75778079706984,95.50067615225734,95.80898538257308,6731
2020-07-01,95.80898538257308,96.70248871860407,95.57327957641824,96.0495297145914,7184
2020-07-02,96.0495297145914,97.67589302795858,96.0495297145914,97.0249848217663,8890
2020-07-03,97.0249848217663,97.77225052487756,96.98492896473536,97.1182327735546,5554
2020-07-04,97.1182327735546,97.1182327735546,95.38192087786028,95.63518807634844,4970
2020-07-05,95.63518807634844,95.63518807634844,94.20883882290649,94.53930030116508,5144
2020-07-06,94.53930030116508,96.06370775443315,94.37540824584158,95.124223809507,3089
2020-07-07,95.124223809507,95.22288568419276,94.67140199888888,94.9175707429169,8170
2020-07-08,94.9175707429169,95.91828564641018,94.9175707429169,95.82795399099214,1250
2020-07-09,95.82795399099214,96.93249443049996,95.23973848049114,96.04670504533696,7599
2020-07-10,96.04670504533696,96.04670504533696,95.2118459909218,95.44745245658056,2347
2020-07-11,95.44745245658056,96.77114784853354,95.44745245658056,96.31337786435913,4514
2020-07-12,96.31337786435913,96.46537543439143,95.59020007221828,95.6674597191358,4958
2020-07-13,95.6674597191358,95.6674597191358,93.66572925505312,94.02535131251553,1031
2020-07-14,94.02535131251553,96.3654834264114,94.02535131251553,95.6763877533658,6604
2020-07-15,95.6763877533658,95.6763877533658,93.84353173964078,94.14778865126804,5602
2020-07-16,94.14778865126804,95.31109146317496,94.14778865126804,94.65691893845148,7711
2020-07-17,94.65691893845148,95.5517964486308,94.65691893845148,95.40800035361843,9739
2020-07-18,95.40800035361843,96.19717495392644,94.73062398063004,95.5256530440997,1171
2020-07-19,95.5256530440997,95.5256530440997,93.86444594836536,94.17893556918924,3088
2020-07-20,94.17893556918924,95.12520683913536,94.17893556918924,94.99094751755794,7108
2020-07-21,94.99094751755794,94.99094751755794,92.93247467938583,93.83771254424715,6686
2020-07-22,93.83771254424715,93.83771254424715,92.6121514262019,92.7628096923348,8629
2020-07-23,92.7628096923348,92.76834686575312,92.03596248823364,92.47347504220282,2438
2020-07-24,92.47347504220282,93.99375301732006,92.47347504220282,93.10427870149644,7753
2020-07-25,93.10427870149644,94.22035438933528,92.73027007774314,93.34436982608104,1285
2020-07-26,93.34436982608104,94.10253484277148,93.34436982608104,93.99298445471106,3418
2020-07-27,93.99298445471106,94.3347674983065,93.34113700852456,93.63806939027344,1784
2020-07-28,93.63806939027344,94.40021747633266,93.36167340654036,93.50032276102868,2709
2020-07-29,93.50032276102868,93.50032276102868,91.88975828670948,92.59061333049652,4020
2020-07-30,92.59061333049652,92.59061333049652,91.6653127598949,92.33712096791837,5534
2020-07-31,92.33712096791837,93.190212497007,92.04886029558148,92.81162348936628,2959
2020-08-01,92.81162348936628,93.0938708742006,92.17426916958765,92.5717610461862,2826
2020-08-02,92.5717610461862,93.29734987529903,92.5717610461862,92.95212869003788,4519
2020-08-03,92.95212869003788,92.95212869003788,91.66146606461666,92.49350928879826,1126
2020-08-04,92.49350928879826,92.49350928879826,91.9224502865947,92.01959601456647,7822
2020-08-05,92.01959601456647,92.05746931572108,91.84459542520376,92.05093093434851,3608
2020-08-06,92.05093093434851,92.17636194883818,91.86674567876014,91.8950257321019,5563
2020-08-07,91.8950257321019,92.76009459356465,91.8950257321019,92.36893392618308,5170
2020-08-08,92.36893392618308,93.04702468536522,91.86925098263544,92.51156611946784,2226
2020-08-09,92.51156611946784,94.8009584343389,92.51156611946784,93.9038431557821,4423
2020-08-10,93.9038431557821,93.9038431557821,93.21442446844895,93.7282475521733,8075
2020-08-11,93.7282475521733,93.87117748378414,93.46473971930791,93.54644543236826,7965
2020-08-12,93.54644543236826,93.54644543236826,91.89458467517056,92.7143405813401,7216
2020-08-13,92.7143405813401,93.49824528873064,92.64122540953024,92.73256295527544,9629
2020-08-14,92.73256295527544,93.38325051855392,92.73256295527544,93.2788261062132,9505
2020-08-15,93.2788261062132,93.31296323914135,92.48256858759724,92.68658959308812,9208
2020-08-16,92.68658959308812,92.7296722156595,91.82594852662696,92.64685178288042,2558
2020-08-17,92.64685178288042,94.10328509542354,92.64685178288042,93.22169719102428,8058
2020-08-18,93.22169719102428,93.36225409230772,92.33476348943827,93.12016987181572,3497
2020-08-19,93.12016987181572,93.26677030004504,92.18877076253706,92.70486003089717,4462
2020-08-20,92.70486003089717,93.92325433668128,92.70486003089717,93.48333455152132,9144
2020-08-21,93.48333455152132,94.03993053222484,92.82462165313169,93.56095020396631,3097
2020-08-22,93.56095020396631,94.0790887290752,93.56095020396631,93.87820180856065,6485
2020-08-23,93.87820180856065,95.15549134003204,93.87820180856065,94.81531656872905,2562
2020-08-24,94.81531656872905,96.00189530119536,94.81531656872905,95.73156930350476,5865
2020-08-25,95.73156930350476,96.04153598186144,94.87742479416578,95.45380595752552,3146
2020-08-26,95.45380595752552,95.45380595752552,94.67161249433713,95.0334621819472,5815
2020-08-27,95.0334621819472,95.82448607911287,94.66152511943852,95.2609093286129,5320
2020-08-28,95.2609093286129,95.66533795051114,94.4417115324644,95.15467930042186,6493
2020-08-29,95.15467930042186,95.15467930042186,92.96806236919724,93.63479024499598,8747
2020-08-30,93.63479024499598,95.57846223517755,93.63479024499598,94.6550796327287,8545
2020-08-31,94.6550796327287,95.17565540514477,94.07980712369312,94.6705686947281,2233
2020-09-01,94.6705686947281,95.7802208765337,94.6705686947281,95.25967106804688,3167
2020-09-02,95.25967106804688,95.25967106804688,93.86667031309082,94.32133781662272,3211
2020-09-03,94.32133781662272,95.87388808277689,94.32133781662272,95.35190066362944,8910
2020-09-04,95.35190066362944,95.35190066362944,94.01382815569497,94.8812904187796,4551
2020-09-05,94.8812904187796,95.02835651117508,94.7744867334606,94.79515676000096,6393
2020-09-06,94.79515676000096,94.79515676000096,93.43570965272032,93.67401702421904,9803
2020-09-07,93.67401702421904,93.77061354726442,93.29576743879224,93.54045723483377,6066
2020-09-08,93.54045723483377,93.97226467140162,93.05099895525886,93.35661408868116,3716
2020-09-09,93.35661408868116,94.0344655818789,92.92530121747824,93.20832565735978,2674
2020-09-10,93.20832565735978,94.30771771827918,93.20832565735978,93.55912945156444,7284
2020-09-11,93.55912945156444,94.34355138951972,93.1643920485819,93.60740612985924,8047
2020-09-12,93.60740612985924,94.589280675071,93.60740612985924,94.3880322299353,2716
2020-09-13,94.3880322299353,94.3880322299353,93.32700536253373,94.0135056814142,7381
2020-09-14,94.0135056814142,94.0135056814142,93.18984795450208,93.2166929544427,3390
2020-09-15,93.2166929544427,93.73284837210336,92.30400021670826,93.20140784114663,2412
2020-09-16,93.20140784114663,93.82108623524692,93.20140784114663,93.70410227018968,4672
2020-09-17,93.70410227018968,94.79468245259898,93.70410227018968,94.69981568856394,4629
2020-09-18,94.69981568856394,96.30241040211207,94.69981568856394,95.35095283701509,3602
2020-09-19,95.35095283701509,95.35095283701509,93.10815931179516,93.93860030288845,6627
2020-09-20,93.93860030288845,94.30017810581636,93.83037907072078,94.2402469893366,4127
2020-09-21,94.2402469893366,95.8965630747061,94.2402469893366,95.4085444076736,5108
2020-09-22,95.4085444076736,96.12436498228983,94.87585603442209,95.45860550075092,6230
2020-09-23,95.45860550075092,95.48322685892192,94.85995144111016,95.04577150063731,6616
2020-09-24,95.04577150063731,95.41828455724392,94.89194806158642,95.29310018279168,1798
2020-09-25,95.29310018279168,95.37903836359212,94.37644824170488,94.8905065954148,9226
2020-09-26,94.8905065954148,95.46771045700068,94.8905065954148,95.40179712813804,1472
2020-09-27,95.40179712813804,96.08815911753072,94.6269483180253,95.39140155097196,5433
2020-09-28,95.39140155097196,97.41203544882092,95.39140155097196,96.50580165496916,7672
2020-09-29,96.50580165496916,96.94603122973535,96.38988195680956,96.9054038537619,4341
2020-09-30,96.9054038537619,96.9054038537619,95.67232854799327,96.32629610448537,7110
2020-10-01,96.32629610448537,97.61435768751414,95.94034865685153,96.81000113159214,3818
2020-10-02,96.81000113159214,98.18373460476842,96.81000113159214,97.55881049177702,2600
2020-10-03,97.55881049177702,97.55881049177702,96.9178434803797,97.10404580794122,7904
2020-10-04,97.10404580794122,97.10404580794122,96.64367317716572,96.76341028594511,4714
2020-10-05,96.76341028594511,96.76341028594511,94.0052804276904,94.91926366706414,3026
2020-10-06,94.91926366706414,95.68814638030445,94.91926366706414,95.6419884582365,4968
2020-10-07,95.6419884582365,95.96820020377552,94.48830739320526,95.17178495107666,3987
2020-10-08,95.17178495107666,95.17178495107666,93.31835624806052,93.4739053734505,4978
2020-10-09,93.4739053734505,93.4739053734505,91.2045821622987,92.05888801338676,8342
2020-10-10,92.05888801338676,92.5888381447092,91.76519013707738,91.88052788823036,4380
2020-10-11,91.88052788823036,92.68747390213206,91.86447289766636,92.48905586457523,6012
2020-10-12,92.48905586457523,92.89267034719084,92.39318101240568,92.41780416952722,8005
2020-10-13,92.41780416952722,93.26492029113936,91.99321700131838,92.79522637682864,2455
2020-10-14,92.79522637682864,92.79522637682864,91.5571675002557,91.9140266754486,8892
2020-10-15,91.9140266754486,91.9140266754486,90.27047478695752,90.8409341737906,9883
2020-10-16,90.8409341737906,92.18909867752735,90.8409341737906,91.54951081912378,8170
2020-10-17,91.54951081912378,92.12618752243436,91.54951081912378,91.94322638646364,7843
2020-10-18,91.94322638646364,92.31485399383892,91.5010507478934,91.91881930651051,8732
2020-10-19,91.91881930651051,93.23198845813695,91.91881930651051,92.94449340652469,6181
2020-10-20,92.94449340652469,93.04762095233303,91.46146426468096,92.18354104005452,4942
2020-10-21,92.18354104005452,92.46070387551096,91.4291174760522,91.84732798260862,1666
2020-10-22,91.84732798260862,93.54352950372214,91.84732798260862,92.66842504725884,5608
2020-10-23,92.66842504725884,94.86044797313473,92.66842504725884,94.13866056101732,3692
2020-10-24,94.13866056101732,94.89067737242684,93.761328579185,94.14540104099056,5060
2020-10-25,94.14540104099056,95.78522379627638,94.14540104099056,95.48901656707162,4380
2020-10-26,95.48901656707162,95.81334512808628,94.6589533700694,95.00700807511696,8726
2020-10-27,95.00700807511696,95.58975227956404,94.62628064692925,95.27080795361915,3823
2020-10-28,95.27080795361915,95.9184682365747,94.5995575042741,95.1317490872057,8739
2020-10-29,95.1317490872057,95.1317490872057,92.92994199272265,93.8611503220934,8579
2020-10-30,93.8611503220934,94.54687704870878,93.36321382079385,94.06752859012768,4857
2020-10-31,94.06752859012768,94.97523159397664,94.02829178073756,94.8137283446224,2035
2020-11-01,94.8137283446224,95.26410663342938,94.55582320076498,94.69511472546942,2962
2020-11-02,94.69511472546942,95.22977807367258,94.14626709042324,94.63875062526424,7481
2020-11-03,94.63875062526424,96.40953209469116,94.63875062526424,95.75309247880772,4615
2020-11-04,95.75309247880772,95.75309247880772,94.52698030004834,94.75332162264738,6625
2020-11-05,94.75332162264738,94.75332162264738,93.24725428113854,93.55525096790556,8180
2020-11-06,93.55525096790556,93.55525096790556,92.50239024286893,93.03201965224144,3621
2020-11-07,93.03201965224144,93.03201965224144,91.69300850486776,92.0747214233848,3791
2020-11-08,92.0747214233848,93.36833167072774,92.0747214233848,93.15175284455248,8877
2020-11-09,93.15175284455248,94.23731856790404,93.05823145712674,93.39950413858008,4020
2020-11-10,93.39950413858008,93.61228534037704,91.7937110385625,92.7082296552405,7325
2020-11-11,92.7082296552405,92.7082296552405,91.82710038064174,92.21664632445628,5894
2020-11-12,92.21664632445628,95.1897730609134,92.21664632445628,94.5055000770345,4507
2020-11-13,94.5055000770345,94.5055000770345,93.08387657545616,94.0174280401598,9019
2020-11-14,94.0174280401598,94.0174280401598,92.82760893595533,93.40780830611877,5993
2020-11-15,93.40780830611877,93.85964685991296,92.73639599188292,93.65125404206184,4065
2020-11-16,93.65125404206184,94.50213804973748,93.22044512600206,94.16185600980144,3414
2020-11-17,94.16185600980144,94.35610429488388,93.5703358247594,94.33920148066105,4928
2020-11-18,94.33920148066105,94.33920148066105,92.9429813091569,93.61230078748233,7257
2020-11-19,93.61230078748233,93.61230078748233,92.48002340568986,92.6849511314312,3074
2020-11-20,92.6849511314312,93.48417262233008,92.6849511314312,93.16186357402984,9814
2020-11-21,93.16186357402984,93.92645221664104,93.06911212821517,93.1185114252118,8147
2020-11-22,93.1185114252118,93.1185114252118,91.60610814586822,91.8053650490209,1821
2020-11-23,91.8053650490209,93.16721964972466,91.8053650490209,92.74216584368816,2008
2020-11-24,92.74216584368816,93.65255971937871,92.74216584368816,93.36242905209656,1337
2020-11-25,93.36242905209656,93.73168874763893,92.46642844895048,93.16966567921205,2746
2020-11-26,93.16966567921205,93.33844300213786,92.68163384155518,92.96145454107057,9958
2020-11-27,92.96145454107057,93.977115672593,92.568598039216,93.14662237178456,6696
2020-11-28,93.14662237178456,93.14662237178456,92.26281038854825,92.59701497707232,7022
